2 	-3.97256 	-6.28803e-18 	1.20457 	-0.000291554 	0
2 	-3.91768 	-9.3238e-18 	1.20469 	-0.000873793 	0
2 	-3.8628 	-9.93095e-18 	1.20492 	-0.00145365 	0
2 	-3.80791 	-9.58401e-18 	1.20528 	-0.00202966 	0
2 	-3.75303 	-9.23706e-18 	1.20574 	-0.00260015 	0
2 	-3.69815 	-9.58401e-18 	1.20633 	-0.00316351 	0
2 	-3.64327 	-1.15789e-17 	1.20703 	-0.00371807 	0
2 	-3.58839 	-1.46147e-17 	1.20785 	-0.00426212 	0
2 	-3.53351 	-1.46147e-17 	1.20879 	-0.00479389 	0
2 	-3.47863 	-1.02779e-17 	1.20984 	-0.00531158 	0
2 	-3.42374 	-8.02276e-18 	1.21101 	-0.00581327 	0
2 	-3.36886 	-9.41053e-18 	1.21229 	-0.00629702 	0
2 	-3.31398 	-7.84928e-18 	1.21368 	-0.00676076 	0
2 	-3.2591 	-1.00177e-17 	1.21519 	-0.00720234 	0
2 	-3.20422 	-1.26198e-17 	1.2168 	-0.0076195 	0
2 	-3.14934 	-1.04514e-17 	1.21853 	-0.00800985 	0
2 	-3.09445 	-1.20994e-17 	1.22036 	-0.00837084 	0
2 	-3.03957 	-1.34004e-17 	1.2223 	-0.00869976 	0
2 	-2.98469 	-1.37473e-17 	1.22435 	-0.00899371 	0
2 	-2.92981 	-1.54821e-17 	1.22649 	-0.00924955 	0
2 	-2.87493 	-1.52219e-17 	1.22873 	-0.00946389 	0
2 	-2.82005 	-1.46147e-17 	1.23106 	-0.00963301 	0
2 	-2.76517 	-1.60025e-17 	1.23347 	-0.00975284 	0
2 	-2.71028 	-1.53953e-17 	1.23596 	-0.00981883 	0
2 	-2.6554 	-1.40943e-17 	1.23852 	-0.00982594 	0
2 	-2.60052 	-1.24463e-17 	1.24114 	-0.00976845 	0
2 	-2.54564 	-9.06359e-18 	1.24379 	-0.0096399 	0
2 	-2.49076 	-6.37477e-18 	1.24647 	-0.0094329 	0
2 	-2.43588 	-5.42067e-18 	1.24914 	-0.00913897 	0
2 	-2.38099 	-5.42067e-18 	1.25178 	-0.00874835 	0
2 	-2.32611 	-4.11963e-18 	1.25434 	-0.00824983 	0
2 	-2.27123 	-3.51247e-18 	1.25678 	-0.00763048 	0
